Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2018_Q1,NORTH DAKOTA,2600.0,101000.0,3.0,1.1,0.8,0.0,0.1,0.0,1.4,10.0,,-75.36585365853658,
2018_Q2,NORTH DAKOTA,23000.0,460000.0,5.0,4.9,4.9,4.7,7.9,4.3,34.8,64000.0,14.0,355.44554455445547,
2018_Q3,NORTH DAKOTA,23000.0,490000.0,12.0,9.6,10.9,10.4,11.5,1.2,52.6,14500.0,3.0,6.521739130434782,
2018_Q4,NORTH DAKOTA,7500.0,435000.0,7.0,8.1,4.3,10.6,9.4,4.6,29.5,1500.0,,-11.224489795918368,
2019_Q1,NORTH DAKOTA,0.0,102000.0,1.0,0.0,0.4,6.5,0.0,1.3,6.9,1300.0,1.0,-76.55172413793103,1.5686274509803921
2019_Q3,NORTH DAKOTA,15000.0,530000.0,15.0,14.7,23.7,9.0,10.2,9.3,48.4,17500.0,3.0,419.6078431372549,1.3207547169811322
2019_Q4,NORTH DAKOTA,3000.0,420000.0,6.0,1.8,2.0,3.7,7.1,1.7,43.0,4300.0,1.0,-20.754716981132077,0.4523809523809524
2020_Q1,NORTH DAKOTA,0.0,82000.0,9.0,0.0,3.1,0.0,0.0,0.0,0.6,,0.0,-80.47619047619048,14.02439024390244
2020_Q2,NORTH DAKOTA,53000.0,415000.0,5.0,2.5,3.0,3.1,1.7,1.9,28.8,38000.0,9.0,406.0975609756097,2.1686746987951806
2020_Q3,NORTH DAKOTA,57000.0,495000.0,11.0,12.3,9.3,4.1,15.9,1.4,61.3,33000.0,7.0,19.27710843373494,1.4141414141414141
2020_Q4,NORTH DAKOTA,12500.0,445000.0,10.0,5.1,1.1,11.5,0.5,5.5,60.2,,0.0,-10.1010101010101,3.5955056179775284
2021_Q1,NORTH DAKOTA,2700.0,65000.0,,1.0,1.5,,0.5,,12.0,0.0,0.0,-85.39325842696628,13.076923076923078
2021_Q2,NORTH DAKOTA,11500.0,495000.0,1.0,,2.0,,0.7,,29.2,3600.0,1.0,661.5384615384615,1.4141414141414141
2021_Q3,NORTH DAKOTA,7500.0,580000.0,12.0,2.2,7.0,4.1,6.1,5.5,31.7,14500.0,3.0,17.17171717171717,0.3103448275862069
2021_Q4,NORTH DAKOTA,11000.0,485000.0,6.0,2.8,7.8,,0.9,,28.0,8000.0,2.0,-16.379310344827587,1.7525773195876289
2022_Q1,NORTH DAKOTA,300.0,89000.0,,0.0,0.0,0.0,0.0,,33.1,0.0,0.0,-81.64948453608247,10.674157303370785
2022_Q2,NORTH DAKOTA,15000.0,495000.0,3.0,0.9,9.9,4.8,22.7,0.5,38.9,8500.0,2.0,456.17977528089887,1.4141414141414141
2022_Q3,NORTH DAKOTA,7000.0,520000.0,16.0,4.2,7.3,17.1,12.7,0.9,56.1,14500.0,3.0,5.05050505050505,2.019230769230769
2022_Q4,NORTH DAKOTA,11500.0,390000.0,10.0,1.6,0.9,4.3,12.2,2.5,35.6,4200.0,1.0,-25.0,2.6923076923076925
2023_Q1,NORTH DAKOTA,2700.0,89000.0,3.0,0.0,0.6,,0.0,0.0,16.2,1000.0,1.0,-77.17948717948718,3.5955056179775284
2023_Q2,NORTH DAKOTA,33000.0,395000.0,2.0,2.7,1.3,6.9,6.9,,60.5,4100.0,1.0,343.82022471910113,0.20759493670886076
2015_Q1,OHIO,5000.0,22000.0,48.0,1.0,17.8,3.0,1.6,3.1,10.7,3300.0,15.0,,
2015_Q2,OHIO,10000.0,19000.0,11.0,3.0,11.2,11.9,4.1,29.0,15.8,6000.0,32.0,-13.636363636363635,
2015_Q3,OHIO,2300.0,23000.0,8.0,0.6,1.6,23.4,8.0,1.7,30.7,880.0,4.0,21.052631578947366,
2015_Q4,OHIO,200.0,19000.0,13.0,2.0,14.5,7.3,8.8,2.1,36.3,140.0,1.0,-17.391304347826086,
2016_Q1,OHIO,760.0,16500.0,18.0,0.2,10.2,1.3,4.3,5.3,41.6,50.0,0.0,-13.157894736842104,
2016_Q2,OHIO,6000.0,16500.0,10.0,0.6,2.9,18.3,2.2,1.4,10.6,1100.0,7.0,0.0,
2016_Q3,OHIO,980.0,21000.0,8.0,2.3,3.6,2.9,10.6,3.2,60.6,630.0,3.0,27.27272727272727,
2016_Q4,OHIO,20.0,19500.0,11.0,0.8,11.2,4.2,18.1,10.9,42.0,140.0,1.0,-7.142857142857142,
2017_Q1,OHIO,1300.0,17500.0,25.0,0.6,5.2,0.1,11.6,16.5,25.8,530.0,3.0,-10.256410256410255,
2017_Q2,OHIO,7000.0,15000.0,7.0,6.2,16.6,10.4,6.4,3.0,45.5,2500.0,17.0,-14.285714285714285,
2017_Q3,OHIO,1100.0,23000.0,8.0,4.7,11.7,6.7,19.1,7.0,51.5,1800.0,8.0,53.333333333333336,
2017_Q4,OHIO,510.0,18500.0,15.0,7.1,8.4,6.4,23.3,2.9,45.3,960.0,5.0,-19.565217391304348,
2018_Q1,OHIO,300.0,14000.0,32.0,6.5,15.8,3.2,10.0,11.6,39.6,580.0,4.0,-24.324324324324326,
2018_Q2,OHIO,9000.0,13000.0,12.0,1.7,21.6,2.7,30.7,1.5,38.8,2100.0,16.0,-7.142857142857142,
2018_Q3,OHIO,1300.0,16000.0,8.0,2.6,11.9,1.3,40.9,1.2,58.9,2100.0,13.0,23.076923076923077,
2018_Q4,OHIO,170.0,15500.0,14.0,0.1,2.4,8.1,5.8,9.9,29.3,450.0,3.0,-3.125,
2019_Q1,OHIO,1700.0,12500.0,28.0,11.1,6.7,1.1,9.9,3.1,49.3,440.0,4.0,-19.35483870967742,12.0
2019_Q3,OHIO,2800.0,19500.0,8.0,4.2,5.9,1.8,23.0,3.9,40.6,3000.0,15.0,56.00000000000001,1.1282051282051282
2019_Q4,OHIO,800.0,19000.0,14.0,0.4,3.3,0.6,5.6,7.6,33.2,390.0,2.0,-2.564102564102564,5.157894736842105
2020_Q1,OHIO,840.0,21000.0,29.0,1.1,3.0,,3.6,13.4,17.6,1100.0,5.0,10.526315789473683,18.571428571428573
2020_Q2,OHIO,9500.0,16500.0,10.0,6.2,7.3,5.8,12.0,13.3,23.8,3700.0,22.0,-21.428571428571427,0.787878787878788
2020_Q3,OHIO,730.0,22000.0,9.0,0.8,10.8,3.7,10.4,1.4,28.6,2100.0,10.0,33.33333333333333,0.9090909090909091
2020_Q4,OHIO,10.0,21000.0,8.0,0.9,2.5,6.4,12.4,1.7,42.4,490.0,2.0,-4.545454545454546,1.1428571428571428
2021_Q1,OHIO,120.0,17500.0,23.0,2.9,8.2,2.0,14.4,4.9,26.6,20.0,,-16.666666666666664,1.0285714285714285
2021_Q2,OHIO,8000.0,13500.0,6.0,6.6,7.1,4.1,37.8,3.1,62.1,2400.0,18.0,-22.857142857142858,0.7407407407407408
2021_Q3,OHIO,1300.0,21000.0,8.0,0.7,8.2,23.0,49.9,4.1,78.7,4100.0,20.0,55.55555555555556,2.142857142857143
2021_Q4,OHIO,300.0,17000.0,9.0,,1.5,2.5,10.9,6.6,36.6,460.0,3.0,-19.047619047619047,2.705882352941176
2022_Q1,OHIO,1600.0,16000.0,15.0,0.7,2.2,1.7,4.8,7.2,18.0,530.0,3.0,-5.88235294117647,6.125
2022_Q2,OHIO,4400.0,15500.0,3.0,5.5,2.3,3.1,5.3,2.0,67.0,1200.0,8.0,-3.125,0.903225806451613
2022_Q3,OHIO,900.0,19000.0,6.0,,6.3,10.1,16.8,2.4,41.9,1500.0,8.0,22.58064516129032,0.4736842105263158
2022_Q4,OHIO,700.0,17500.0,5.0,,2.2,,8.2,2.6,15.2,1200.0,7.0,-7.894736842105263,0.9714285714285713
2023_Q1,OHIO,1200.0,19500.0,13.0,0.0,20.1,11.5,10.6,4.3,37.8,160.0,1.0,11.428571428571429,2.0
2023_Q2,OHIO,8500.0,18500.0,7.0,0.7,1.0,5.7,33.5,4.4,65.3,5000.0,27.0,-5.128205128205128,0.10810810810810811
2015_Q1,OKLAHOMA,2600.0,26000.0,23.0,0.5,2.1,0.0,10.1,2.9,14.5,260.0,1.0,,
2015_Q2,OKLAHOMA,5500.0,27000.0,8.0,0.0,7.0,0.1,6.3,1.9,66.1,2200.0,8.0,3.8461538461538463,
2015_Q3,OKLAHOMA,160.0,22000.0,1.0,0.1,0.6,0.1,2.3,0.4,1.6,190.0,1.0,-18.51851851851852,
2015_Q4,OKLAHOMA,290.0,10000.0,7.0,0.1,1.3,0.1,4.5,2.5,2.8,60.0,1.0,-54.54545454545454,
2016_Q1,OKLAHOMA,4800.0,13500.0,24.0,0.0,0.9,0.3,1.2,21.0,4.9,570.0,4.0,35.0,
2016_Q2,OKLAHOMA,4000.0,13000.0,2.0,0.2,0.6,1.2,2.8,0.4,51.8,10000.0,77.0,-3.7037037037037033,
2016_Q3,OKLAHOMA,30.0,3700.0,15.0,0.3,1.4,0.7,6.5,21.8,7.5,30.0,1.0,-71.53846153846153,
2016_Q4,OKLAHOMA,120.0,44000.0,6.0,0.0,0.1,0.1,0.5,0.7,4.9,30.0,0.0,1089.1891891891892,
2017_Q1,OKLAHOMA,9500.0,26000.0,2.0,0.0,0.5,0.1,1.0,0.3,11.9,1700.0,7.0,-40.909090909090914,
2017_Q2,OKLAHOMA,4700.0,17000.0,1.0,11.2,7.7,0.5,2.3,0.3,23.6,1200.0,7.0,-34.61538461538461,
2017_Q3,OKLAHOMA,80.0,4400.0,12.0,10.0,4.7,3.8,23.0,2.0,22.0,270.0,6.0,-74.11764705882354,
2017_Q4,OKLAHOMA,40.0,46000.0,,0.0,,0.0,0.5,0.2,1.0,,0.0,945.4545454545455,
2018_Q1,OKLAHOMA,890.0,18000.0,21.0,3.2,3.1,0.1,8.5,2.0,24.1,240.0,1.0,-60.86956521739131,
2018_Q2,OKLAHOMA,10500.0,15500.0,11.0,9.6,12.4,26.7,10.9,0.1,60.2,6500.0,42.0,-13.88888888888889,
2018_Q3,OKLAHOMA,20.0,2100.0,18.0,0.1,17.2,23.5,51.1,23.4,59.6,10.0,,-86.45161290322581,
2018_Q4,OKLAHOMA,60.0,57000.0,4.0,,,0.0,0.4,0.3,13.1,20.0,,2614.285714285714,
2019_Q1,OKLAHOMA,20.0,55000.0,,0.0,,0.0,0.3,,7.7,0.0,0.0,-3.508771929824561,0.01818181818181818
2019_Q3,OKLAHOMA,130.0,7500.0,12.0,0.1,4.1,0.1,1.4,4.4,29.0,1100.0,15.0,-86.36363636363636,0.26666666666666666
2019_Q4,OKLAHOMA,460.0,37000.0,7.0,0.0,0.4,0.4,0.4,0.1,1.0,,0.0,393.3333333333333,0.43243243243243246
2020_Q1,OKLAHOMA,5000.0,19500.0,4.0,,,0.5,0.6,,11.4,,0.0,-47.2972972972973,0.3076923076923077
2020_Q2,OKLAHOMA,6000.0,16000.0,9.0,,15.1,0.9,3.9,5.1,16.2,3100.0,19.0,-17.94871794871795,0.25
2020_Q3,OKLAHOMA,150.0,8000.0,14.0,0.9,2.4,1.7,8.0,0.8,52.4,930.0,12.0,-50.0,1.5
2020_Q4,OKLAHOMA,250.0,28000.0,1.0,,,,1.1,0.8,2.3,,0.0,250.0,0.07142857142857142
2021_Q1,OKLAHOMA,4100.0,28000.0,9.0,0.0,4.2,,,2.0,7.6,360.0,1.0,0.0,3.9285714285714284
2021_Q2,OKLAHOMA,4200.0,17000.0,21.0,,7.0,,2.1,1.0,3.1,190.0,1.0,-39.285714285714285,0.0
2021_Q3,OKLAHOMA,340.0,3300.0,8.0,0.5,6.2,,9.4,1.4,14.5,20.0,1.0,-80.58823529411765,2.4242424242424243
2021_Q4,OKLAHOMA,230.0,21000.0,7.0,,,0.5,3.2,0.8,5.6,950.0,5.0,536.3636363636364,0.9047619047619048
2022_Q1,OKLAHOMA,50.0,20000.0,15.0,0.0,0.0,0.0,,,18.8,3500.0,18.0,-4.761904761904762,0.1
2022_Q2,OKLAHOMA,10500.0,20000.0,50.0,0.0,9.8,1.4,2.6,0.7,18.4,2100.0,11.0,0.0,0.15
2022_Q3,OKLAHOMA,300.0,2100.0,6.0,0.6,8.1,10.0,1.5,1.6,27.1,90.0,4.0,-89.5,0.9523809523809524
2022_Q4,OKLAHOMA,0.0,16500.0,1.0,0.0,0.9,1.3,1.1,,10.4,,0.0,685.7142857142857,0.12121212121212122
2023_Q1,OKLAHOMA,10.0,17000.0,9.0,0.0,2.8,,1.1,,4.7,0.0,0.0,3.0303030303030303,0.17647058823529413
2023_Q2,OKLAHOMA,6000.0,13000.0,2.0,0.0,0.7,0.0,0.9,,4.0,2900.0,22.0,-23.52941176470588,0.0
2015_Q1,OREGON,4300.0,87000.0,8.0,0.4,1.6,0.6,2.0,1.1,20.2,2400.0,3.0,,
2015_Q2,OREGON,14500.0,95000.0,6.0,13.2,5.8,16.0,20.9,0.4,39.3,9500.0,10.0,9.195402298850574,
2015_Q3,OREGON,8000.0,100000.0,9.0,5.2,4.8,3.1,20.8,3.8,56.0,21000.0,21.0,5.263157894736842,
2015_Q4,OREGON,200.0,114000.0,8.0,1.5,1.7,1.5,1.3,1.5,16.4,1400.0,1.0,14.000000000000002,
2016_Q1,OREGON,3800.0,92000.0,3.0,5.3,2.4,0.0,15.0,0.3,20.4,1300.0,1.0,-19.298245614035086,
2016_Q2,OREGON,19000.0,132000.0,3.0,9.9,16.7,2.6,14.5,6.0,52.7,16000.0,12.0,43.47826086956522,
2016_Q3,OREGON,2900.0,112000.0,7.0,12.5,5.1,9.6,18.5,1.5,52.9,4300.0,4.0,-15.151515151515152,
2016_Q4,OREGON,1500.0,124000.0,8.0,13.0,2.6,2.8,2.8,1.3,25.5,1000.0,1.0,10.714285714285714,
2017_Q1,OREGON,7500.0,90000.0,9.0,10.1,15.4,9.1,8.5,8.5,28.7,1400.0,2.0,-27.419354838709676,
2017_Q2,OREGON,15500.0,92000.0,5.0,8.8,15.8,3.5,10.6,11.3,37.2,22000.0,24.0,2.2222222222222223,
2017_Q3,OREGON,7500.0,101000.0,13.0,11.3,6.4,13.2,10.6,1.8,54.4,28000.0,28.0,9.782608695652174,
2017_Q4,OREGON,70.0,94000.0,11.0,28.0,3.9,14.2,23.3,1.8,50.6,18500.0,20.0,-6.9306930693069315,
2018_Q1,OREGON,16500.0,89000.0,5.0,1.2,3.7,6.7,0.7,1.0,36.0,3900.0,4.0,-5.319148936170213,
2018_Q2,OREGON,17500.0,107000.0,3.0,8.1,15.6,6.6,3.5,0.2,46.1,24000.0,22.0,20.224719101123593,
2018_Q3,OREGON,3000.0,117000.0,11.0,7.0,10.7,45.1,2.8,0.8,57.2,49000.0,42.0,9.345794392523365,
2018_Q4,OREGON,10500.0,101000.0,13.0,16.0,0.9,14.8,4.6,0.2,44.1,12000.0,12.0,-13.675213675213676,
2019_Q1,OREGON,8000.0,95000.0,8.0,0.2,2.7,0.2,0.1,0.5,18.0,1800.0,2.0,-5.9405940594059405,2.4210526315789473
2019_Q3,OREGON,6000.0,118000.0,7.0,19.8,16.6,15.1,12.8,0.4,35.4,21000.0,18.0,24.210526315789473,0.39830508474576265
2019_Q4,OREGON,650.0,130000.0,12.0,4.7,16.6,1.8,2.1,16.0,35.8,2000.0,2.0,10.16949152542373,2.0
2020_Q1,OREGON,9000.0,108000.0,4.0,10.8,1.3,14.5,10.4,,24.4,1700.0,2.0,-16.923076923076923,0.8796296296296297
2020_Q2,OREGON,11000.0,96000.0,3.0,7.5,5.9,2.2,1.7,0.7,28.0,19000.0,20.0,-11.11111111111111,1.5625
2020_Q3,OREGON,13000.0,124000.0,10.0,3.8,7.1,0.5,2.5,2.4,42.4,28000.0,23.0,29.166666666666668,4.435483870967742
2020_Q4,OREGON,7000.0,123000.0,13.0,3.7,3.8,1.6,4.6,3.9,28.5,2600.0,2.0,-0.8064516129032258,3.008130081300813
2021_Q1,OREGON,1600.0,80000.0,4.0,1.4,1.2,0.0,10.7,0.6,12.8,610.0,1.0,-34.959349593495936,5.625
2021_Q2,OREGON,25000.0,108000.0,3.0,6.2,6.5,10.1,8.3,1.8,17.2,19500.0,18.0,35.0,0.4907407407407407
2021_Q3,OREGON,9000.0,132000.0,11.0,3.4,9.6,10.9,8.4,1.3,39.4,13500.0,10.0,22.22222222222222,3.106060606060606
2021_Q4,OREGON,680.0,103000.0,10.0,8.7,1.3,2.0,23.3,,28.8,29000.0,28.0,-21.96969696969697,5.825242718446602
2022_Q1,OREGON,2400.0,96000.0,5.0,0.0,,1.4,0.0,1.1,11.4,310.0,,-6.796116504854369,6.770833333333333
2022_Q2,OREGON,12500.0,96000.0,14.0,9.5,17.5,16.1,23.2,,57.3,19500.0,20.0,0.0,2.9166666666666665
2022_Q3,OREGON,2600.0,97000.0,11.0,6.1,12.7,4.3,10.0,0.5,32.0,6500.0,7.0,1.0416666666666665,4.020618556701031
2022_Q4,OREGON,10000.0,83000.0,18.0,19.8,3.3,15.8,25.5,1.7,63.4,110.0,,-14.432989690721648,3.493975903614458
2023_Q1,OREGON,11500.0,87000.0,9.0,6.0,11.4,,13.1,2.0,28.7,500.0,1.0,4.819277108433735,6.321839080459771
2023_Q2,OREGON,29000.0,95000.0,18.0,3.5,4.3,14.3,9.3,,27.9,31000.0,33.0,9.195402298850574,4.0
2015_Q1,PENNSYLVANIA,360.0,21000.0,31.0,1.9,17.8,1.9,6.3,6.3,28.1,0.0,0.0,,
2015_Q2,PENNSYLVANIA,8500.0,19000.0,8.0,2.6,6.7,1.6,5.8,2.1,11.4,2600.0,14.0,-9.523809523809524,
2015_Q3,PENNSYLVANIA,1800.0,25000.0,7.0,3.7,7.2,5.1,11.3,0.8,45.1,2400.0,10.0,31.57894736842105,
2015_Q4,PENNSYLVANIA,1300.0,23000.0,11.0,1.0,0.8,0.3,4.3,1.0,32.2,6500.0,28.0,-8.0,
2016_Q1,PENNSYLVANIA,480.0,12500.0,23.0,0.3,5.5,3.8,4.3,4.6,44.8,170.0,1.0,-45.65217391304348,
2016_Q2,PENNSYLVANIA,6500.0,14000.0,9.0,2.4,4.6,3.6,3.9,0.9,18.7,1100.0,8.0,12.0,
2016_Q3,PENNSYLVANIA,680.0,22000.0,6.0,1.6,2.8,4.3,7.7,1.2,27.3,780.0,4.0,57.14285714285714,
2016_Q4,PENNSYLVANIA,120.0,21000.0,15.0,1.0,4.9,2.8,2.6,3.1,18.7,180.0,1.0,-4.545454545454546,
2017_Q1,PENNSYLVANIA,810.0,18000.0,22.0,0.8,3.6,2.9,2.4,7.2,20.9,390.0,2.0,-14.285714285714285,
2017_Q2,PENNSYLVANIA,7500.0,17500.0,3.0,0.7,2.4,1.5,1.0,1.5,13.5,2300.0,13.0,-2.7777777777777777,
2017_Q3,PENNSYLVANIA,6000.0,18500.0,8.0,2.7,2.2,3.7,5.7,0.9,41.4,1600.0,9.0,5.714285714285714,
2017_Q4,PENNSYLVANIA,2500.0,24000.0,23.0,1.0,2.9,6.9,5.4,2.3,44.7,1100.0,5.0,29.72972972972973,
2018_Q1,PENNSYLVANIA,1200.0,15000.0,22.0,3.3,5.9,9.3,5.6,9.9,34.4,670.0,4.0,-37.5,
2018_Q2,PENNSYLVANIA,6000.0,19500.0,6.0,2.2,1.6,2.0,16.0,1.9,31.3,1600.0,8.0,30.0,
2018_Q3,PENNSYLVANIA,2900.0,21000.0,4.0,1.9,1.7,1.6,8.1,2.6,23.5,2300.0,11.0,7.6923076923076925,
2018_Q4,PENNSYLVANIA,270.0,21000.0,19.0,6.7,7.8,13.0,10.7,5.4,26.9,1500.0,7.0,0.0,
2019_Q1,PENNSYLVANIA,370.0,15000.0,19.0,3.7,7.5,4.0,4.6,9.5,15.3,320.0,2.0,-28.57142857142857,8.0
2019_Q3,PENNSYLVANIA,1800.0,20000.0,5.0,1.8,1.5,5.0,8.8,5.6,23.4,1900.0,10.0,33.33333333333333,0.65
2019_Q4,PENNSYLVANIA,1600.0,21000.0,18.0,1.0,2.3,3.2,4.6,2.9,33.2,1100.0,5.0,5.0,1.8571428571428572
2020_Q1,PENNSYLVANIA,370.0,26000.0,8.0,2.8,2.7,1.8,3.9,3.2,15.5,320.0,1.0,23.809523809523807,1.653846153846154
2020_Q2,PENNSYLVANIA,5500.0,28000.0,3.0,1.4,3.3,,2.6,1.3,26.6,1500.0,5.0,7.6923076923076925,0.4285714285714286
2020_Q3,PENNSYLVANIA,2500.0,27000.0,8.0,1.2,5.5,1.6,12.3,2.3,32.2,1200.0,4.0,-3.571428571428571,1.7037037037037037
2020_Q4,PENNSYLVANIA,580.0,25000.0,8.0,1.3,1.8,1.9,3.9,2.6,28.1,440.0,2.0,-7.4074074074074066,1.4000000000000001
2021_Q1,PENNSYLVANIA,1100.0,24000.0,23.0,,6.8,0.0,11.6,8.6,18.1,40.0,,-4.0,7.916666666666666
2021_Q2,PENNSYLVANIA,7000.0,23000.0,9.0,1.4,1.2,2.6,5.0,0.5,21.4,2700.0,12.0,-4.166666666666666,1.8695652173913044
2021_Q3,PENNSYLVANIA,740.0,28000.0,6.0,1.0,4.2,2.6,15.3,3.8,40.5,980.0,4.0,21.73913043478261,1.25
2021_Q4,PENNSYLVANIA,250.0,26000.0,9.0,3.5,7.0,3.4,8.2,1.1,30.3,150.0,1.0,-7.142857142857142,3.192307692307692
2022_Q1,PENNSYLVANIA,2500.0,23000.0,12.0,,3.1,0.6,3.9,3.0,14.6,360.0,2.0,-11.538461538461538,3.6521739130434785
2022_Q2,PENNSYLVANIA,7000.0,24000.0,3.0,0.6,1.1,,3.3,2.1,19.0,2300.0,10.0,4.3478260869565215,2.458333333333333
2022_Q3,PENNSYLVANIA,1600.0,30000.0,5.0,0.6,3.7,1.7,4.6,0.8,25.8,1200.0,4.0,25.0,0.9333333333333335
2022_Q4,PENNSYLVANIA,250.0,30000.0,12.0,1.5,3.1,7.1,12.6,4.9,49.4,1100.0,4.0,0.0,2.6333333333333333
2023_Q1,PENNSYLVANIA,1800.0,28000.0,17.0,2.5,2.0,0.7,4.6,7.7,20.9,490.0,2.0,-6.666666666666667,9.285714285714286
2023_Q2,PENNSYLVANIA,8000.0,29000.0,6.0,2.7,1.1,6.9,7.2,1.1,13.8,2200.0,8.0,3.571428571428571,6.551724137931035
2015_Q1,SOUTH CAROLINA,2700.0,17500.0,15.0,0.2,3.6,0.3,2.3,2.9,10.5,1400.0,8.0,,
2015_Q2,SOUTH CAROLINA,1100.0,18500.0,5.0,0.5,3.7,1.4,5.4,0.7,29.9,2000.0,11.0,5.714285714285714,
2015_Q3,SOUTH CAROLINA,880.0,12000.0,17.0,18.3,3.9,14.7,31.0,3.0,58.4,580.0,5.0,-35.13513513513514,
2015_Q4,SOUTH CAROLINA,640.0,17500.0,13.0,0.4,5.8,1.7,2.9,0.0,14.2,1000.0,6.0,45.83333333333333,
2016_Q1,SOUTH CAROLINA,3200.0,16500.0,21.0,0.6,5.1,2.0,2.3,4.8,10.7,380.0,2.0,-5.714285714285714,
2016_Q2,SOUTH CAROLINA,2200.0,13500.0,10.0,1.0,14.3,35.8,36.6,1.3,51.3,410.0,3.0,-18.181818181818183,
2016_Q3,SOUTH CAROLINA,990.0,13500.0,7.0,0.1,2.6,2.6,18.8,1.9,20.4,50.0,0.0,0.0,
2016_Q4,SOUTH CAROLINA,760.0,17000.0,8.0,23.3,25.9,24.6,27.1,1.9,29.0,370.0,2.0,25.925925925925924,
2017_Q1,SOUTH CAROLINA,4700.0,17500.0,9.0,0.4,2.7,1.1,5.3,1.8,12.6,970.0,6.0,2.941176470588235,
2017_Q2,SOUTH CAROLINA,3000.0,20000.0,4.0,15.1,4.1,18.5,21.7,0.4,24.3,3700.0,19.0,14.285714285714285,
2017_Q3,SOUTH CAROLINA,640.0,14500.0,12.0,0.2,5.2,3.0,11.8,0.8,26.4,440.0,3.0,-27.500000000000004,
2017_Q4,SOUTH CAROLINA,1300.0,15000.0,13.0,14.6,1.9,0.2,19.4,1.9,31.6,750.0,5.0,3.4482758620689653,
2018_Q1,SOUTH CAROLINA,1900.0,14500.0,12.0,0.7,13.5,2.6,15.5,3.0,29.3,2800.0,19.0,-3.3333333333333335,
2018_Q2,SOUTH CAROLINA,2600.0,14000.0,9.0,0.7,10.0,1.6,3.5,3.0,14.2,4000.0,29.0,-3.4482758620689653,
2018_Q3,SOUTH CAROLINA,670.0,11500.0,12.0,0.7,7.6,32.4,53.4,0.9,76.8,1100.0,10.0,-17.857142857142858,
2018_Q4,SOUTH CAROLINA,770.0,12500.0,12.0,0.3,1.3,1.4,16.1,5.5,32.2,790.0,6.0,8.695652173913043,
2019_Q1,SOUTH CAROLINA,2000.0,13000.0,5.0,,12.4,1.7,14.5,1.0,18.5,340.0,3.0,4.0,0.8461538461538461
2019_Q3,SOUTH CAROLINA,2000.0,14500.0,15.0,0.6,19.6,16.2,11.6,3.7,44.9,1400.0,10.0,11.538461538461538,0.5517241379310345
2019_Q4,SOUTH CAROLINA,1400.0,13500.0,14.0,1.7,13.1,3.5,18.4,6.3,56.7,430.0,3.0,-6.896551724137931,0.7407407407407408
2020_Q1,SOUTH CAROLINA,2700.0,17000.0,8.0,9.6,6.4,,11.5,5.4,15.5,1100.0,6.0,25.925925925925924,0.9411764705882352
2020_Q2,SOUTH CAROLINA,2700.0,18500.0,9.0,0.5,5.7,,6.2,0.5,29.1,2500.0,14.0,8.823529411764707,1.6756756756756757
2020_Q3,SOUTH CAROLINA,1200.0,13500.0,13.0,,1.5,6.2,28.9,0.9,27.1,2200.0,16.0,-27.027027027027028,4.074074074074074
2020_Q4,SOUTH CAROLINA,270.0,18500.0,14.0,0.0,2.7,1.3,4.2,3.8,22.9,210.0,1.0,37.03703703703704,2.3783783783783785
2021_Q1,SOUTH CAROLINA,930.0,18000.0,7.0,,4.1,3.2,10.1,0.9,48.5,190.0,1.0,-2.7027027027027026,0.8888888888888888
2021_Q2,SOUTH CAROLINA,4200.0,19000.0,9.0,2.1,9.1,,32.7,5.0,48.4,4900.0,26.0,5.555555555555555,0.7368421052631579
2021_Q3,SOUTH CAROLINA,2500.0,20000.0,11.0,2.8,4.3,1.3,5.3,3.2,15.8,460.0,2.0,5.263157894736842,0.44999999999999996
2021_Q4,SOUTH CAROLINA,70.0,21000.0,15.0,,0.8,11.3,5.5,2.0,28.1,150.0,1.0,5.0,0.5714285714285714
2022_Q1,SOUTH CAROLINA,4500.0,20000.0,13.0,0.0,4.5,,3.8,3.1,38.0,830.0,4.0,-4.761904761904762,1.0
2022_Q2,SOUTH CAROLINA,3500.0,23000.0,11.0,0.0,1.2,12.8,29.2,0.9,30.0,3200.0,14.0,15.0,0.43478260869565216
2022_Q3,SOUTH CAROLINA,760.0,15500.0,16.0,5.6,7.1,6.7,24.7,5.6,34.9,700.0,5.0,-32.608695652173914,0.8387096774193548
2022_Q4,SOUTH CAROLINA,500.0,15500.0,11.0,0.0,4.9,0.5,2.4,1.4,23.6,910.0,6.0,0.0,1.032258064516129
2023_Q1,SOUTH CAROLINA,2700.0,16500.0,10.0,0.0,10.4,,7.3,7.4,32.2,800.0,5.0,6.451612903225806,0.12121212121212122
2023_Q2,SOUTH CAROLINA,2300.0,17500.0,6.0,0.7,15.8,,5.7,2.7,32.2,2600.0,15.0,6.0606060606060606,1.0857142857142856
2015_Q1,SOUTH DAKOTA,8500.0,97000.0,5.0,0.3,1.2,0.5,0.9,1.8,1.2,2800.0,3.0,,
2015_Q2,SOUTH DAKOTA,27000.0,290000.0,7.0,1.8,1.4,2.0,11.1,1.5,9.8,23000.0,8.0,198.96907216494844,
