Quarter,State,"HONEY, BEE COLONIES - ADDED & REPLACED, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - INVENTORY, MAX, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>"
2020_Q3,MAINE,700.0,10000.0,10.0,1500.0,15.0,0.7,4.6,0.0,2.5,6.2,65.2,820.0,8.0
2020_Q3,LOUISIANA,1200.0,48000.0,1200.0,2600.0,5.0,4.7,3.6,0.8,14.4,3.4,27.2,3100.0,6.0
2020_Q3,KENTUCKY,800.0,12000.0,220.0,1400.0,12.0,1.4,2.4,1.6,4.0,5.1,23.3,510.0,4.0
2020_Q3,KANSAS,600.0,7000.0,310.0,910.0,13.0,15.6,2.1,34.1,24.8,,93.8,730.0,10.0
2020_Q3,IOWA,1100.0,38000.0,430.0,1800.0,5.0,3.9,4.5,6.3,29.4,,49.1,2900.0,8.0
2020_Q3,INDIANA,1200.0,15000.0,90.0,1600.0,11.0,1.7,0.7,24.5,12.0,1.3,41.4,2700.0,18.0
2020_Q3,ILLINOIS,770.0,14000.0,180.0,1400.0,10.0,1.8,6.6,4.9,15.6,8.4,28.1,690.0,5.0
2020_Q3,IDAHO,18500.0,85000.0,1900.0,11000.0,13.0,6.7,9.0,10.9,2.6,3.8,45.0,8500.0,10.0
2020_Q3,HAWAII,4000.0,18500.0,30.0,500.0,3.0,,0.5,,63.5,,62.7,3400.0,18.0
2020_Q3,GEORGIA,22000.0,163000.0,10000.0,23000.0,14.0,3.5,5.3,3.4,22.5,13.0,49.6,35000.0,21.0
2020_Q3,FLORIDA,36000.0,230000.0,10000.0,29000.0,13.0,12.8,7.9,14.8,19.9,10.9,42.2,31000.0,13.0
2020_Q3,CONNECTICUT,130.0,4700.0,80.0,300.0,6.0,0.0,4.0,0.0,1.4,0.0,20.2,150.0,3.0
2020_Q3,COLORADO,3800.0,29000.0,70.0,7000.0,24.0,,6.3,0.0,1.1,19.8,23.1,5500.0,19.0
2020_Q3,CALIFORNIA,61000.0,700000.0,10500.0,69000.0,10.0,7.3,8.1,6.3,11.4,3.6,33.9,108000.0,15.0
2020_Q3,ARKANSAS,1500.0,22000.0,900.0,1700.0,8.0,3.9,1.3,13.9,15.6,8.6,33.9,390.0,2.0
2020_Q3,MISSISSIPPI,2500.0,29000.0,890.0,1600.0,6.0,,3.3,,41.8,6.2,45.7,130.0,
2020_Q3,ARIZONA,2600.0,30000.0,5500.0,8000.0,27.0,1.9,9.3,1.7,,12.2,24.1,1800.0,6.0
2020_Q3,MONTANA,6500.0,139000.0,360.0,8500.0,6.0,0.9,8.6,,2.1,1.2,36.6,28000.0,20.0
2020_Q3,SOUTH CAROLINA,1200.0,13500.0,550.0,1800.0,13.0,,1.5,6.2,28.9,0.9,27.1,2200.0,16.0
2020_Q3,WEST VIRGINIA,210.0,8000.0,480.0,540.0,7.0,4.7,1.7,4.7,10.1,2.6,17.7,800.0,10.0
2020_Q3,WASHINGTON,5000.0,104000.0,2500.0,7000.0,7.0,,1.3,10.5,,0.6,19.2,8500.0,8.0
2020_Q3,VIRGINIA,910.0,8500.0,160.0,1200.0,14.0,,4.1,,8.3,5.8,27.5,730.0,9.0
2020_Q3,VERMONT,700.0,7500.0,30.0,210.0,3.0,0.9,0.9,3.8,0.7,,26.6,180.0,2.0
2020_Q3,UTAH,1500.0,30000.0,200.0,2000.0,7.0,,3.7,31.6,,3.9,61.7,2300.0,8.0
2020_Q3,TEXAS,9000.0,173000.0,1800.0,9500.0,5.0,2.0,1.6,6.7,13.6,0.6,20.2,7500.0,4.0
2020_Q3,TENNESSEE,460.0,15000.0,470.0,2200.0,15.0,2.3,2.4,0.5,15.5,2.2,37.7,860.0,6.0
2020_Q3,SOUTH DAKOTA,30000.0,235000.0,470.0,66000.0,28.0,2.1,61.4,64.9,7.0,2.0,87.0,12500.0,5.0
2020_Q3,NEBRASKA,3000.0,48000.0,300.0,4300.0,9.0,3.3,21.4,19.8,0.8,,23.4,3100.0,6.0
2020_Q3,ALABAMA,1800.0,19000.0,240.0,3700.0,19.0,0.0,5.4,12.0,29.1,11.7,64.9,990.0,5.0
2020_Q3,OTHER STATES,2230.0,11630.0,,2080.0,18.0,,14.1,6.3,7.1,,76.4,700.0,6.0
2020_Q3,OREGON,13000.0,124000.0,5500.0,12000.0,10.0,3.8,7.1,0.5,2.5,2.4,42.4,28000.0,23.0
2020_Q3,OKLAHOMA,150.0,8000.0,120.0,1100.0,14.0,0.9,2.4,1.7,8.0,0.8,52.4,930.0,12.0
2020_Q3,OHIO,730.0,22000.0,200.0,1900.0,9.0,0.8,10.8,3.7,10.4,1.4,28.6,2100.0,10.0
2020_Q3,NORTH DAKOTA,57000.0,495000.0,7000.0,53000.0,11.0,12.3,9.3,4.1,15.9,1.4,61.3,33000.0,7.0
2020_Q3,NORTH CAROLINA,950.0,27000.0,1100.0,4600.0,17.0,,,,17.9,,70.5,5500.0,20.0
2020_Q3,NEW YORK,5500.0,61000.0,850.0,3600.0,6.0,6.3,2.1,3.3,7.8,1.1,18.2,1600.0,3.0
2020_Q3,NEW MEXICO,3300.0,5500.0,0.0,1600.0,29.0,0.0,0.5,0.0,32.9,,33.8,760.0,14.0
2020_Q3,NEW JERSEY,1500.0,18500.0,30.0,2300.0,12.0,0.0,,16.3,5.6,,21.7,1800.0,10.0
2020_Q3,PENNSYLVANIA,2500.0,27000.0,460.0,2200.0,8.0,1.2,5.5,1.6,12.3,2.3,32.2,1200.0,4.0
2020_Q4,WYOMING,160.0,25000.0,1800.0,1600.0,6.0,,2.2,2.4,0.0,1.4,19.2,380.0,2.0
2020_Q4,ARIZONA,5500.0,27000.0,1000.0,4000.0,15.0,,2.3,4.5,,18.3,22.5,600.0,2.0
2020_Q4,ARKANSAS,380.0,23000.0,820.0,2100.0,9.0,1.7,5.9,12.8,12.9,5.7,43.1,780.0,3.0
2020_Q4,ALABAMA,750.0,17000.0,70.0,1100.0,6.0,15.4,2.3,2.0,43.2,16.9,50.8,60.0,
2020_Q4,MISSISSIPPI,300.0,37000.0,300.0,3800.0,10.0,0.0,7.8,0.6,1.5,5.9,7.8,30.0,
2020_Q4,MINNESOTA,1200.0,105000.0,5000.0,9500.0,9.0,1.0,1.8,19.2,1.6,2.6,17.2,340.0,
2020_Q4,MICHIGAN,2400.0,101000.0,4500.0,10500.0,10.0,5.3,3.6,3.1,5.4,4.3,42.9,1600.0,2.0
2020_Q4,MASSACHUSETTS,270.0,10000.0,250.0,390.0,4.0,,,,1.2,0.9,17.4,90.0,1.0
2020_Q4,MARYLAND,60.0,8000.0,100.0,980.0,12.0,1.5,6.2,0.7,1.8,2.1,27.5,460.0,6.0
2020_Q4,MAINE,180.0,9000.0,40.0,100.0,1.0,0.5,1.2,0.0,,0.6,30.8,250.0,3.0
2020_Q4,LOUISIANA,30.0,52000.0,20.0,1700.0,3.0,0.0,2.9,,2.9,,22.2,620.0,1.0
2020_Q4,CALIFORNIA,120000.0,1400000.0,21000.0,164000.0,12.0,7.1,4.2,4.8,11.1,4.0,45.5,58000.0,4.0
2020_Q4,MISSOURI,20.0,7000.0,190.0,750.0,11.0,,3.1,0.5,7.9,0.8,13.1,110.0,2.0
2020_Q4,KANSAS,460.0,7000.0,620.0,2400.0,34.0,1.2,26.4,33.3,30.3,25.9,37.7,170.0,2.0
2020_Q4,INDIANA,240.0,11000.0,210.0,930.0,8.0,,2.4,1.9,4.1,5.7,26.3,260.0,2.0
2020_Q4,ILLINOIS,330.0,13000.0,310.0,1700.0,13.0,1.1,2.7,2.9,9.8,6.9,26.4,410.0,3.0
2020_Q4,IDAHO,8000.0,180000.0,4400.0,19000.0,11.0,4.3,4.8,4.8,8.9,5.4,52.1,1700.0,1.0
2020_Q4,HAWAII,200.0,22000.0,40.0,2700.0,12.0,,2.9,0.0,65.2,0.0,57.2,370.0,2.0
2020_Q4,GEORGIA,11000.0,174000.0,10000.0,30000.0,17.0,1.8,1.9,7.5,12.9,6.7,35.5,11000.0,6.0
2020_Q4,FLORIDA,50000.0,290000.0,13500.0,29000.0,10.0,10.4,2.3,19.6,21.7,7.5,45.7,17500.0,6.0
2020_Q4,CONNECTICUT,20.0,4600.0,0.0,500.0,11.0,0.1,4.3,0.0,0.9,8.2,49.4,20.0,
2020_Q4,COLORADO,930.0,19000.0,150.0,5000.0,26.0,,0.9,0.0,0.0,1.5,14.9,20.0,
2020_Q4,IOWA,700.0,38000.0,1100.0,4800.0,13.0,2.6,1.8,,0.9,1.4,39.8,850.0,2.0
2020_Q4,MONTANA,3500.0,92000.0,1000.0,14000.0,15.0,11.6,4.4,2.6,11.6,6.0,15.1,290.0,
2020_Q4,KENTUCKY,380.0,11500.0,150.0,1100.0,10.0,0.0,8.2,0.0,8.8,9.0,23.8,520.0,5.0
2020_Q4,NEW JERSEY,2000.0,18000.0,60.0,310.0,2.0,0.5,0.2,0.6,2.1,0.7,6.8,480.0,3.0
2020_Q4,NEBRASKA,280.0,43000.0,4700.0,7000.0,16.0,0.5,1.4,,,6.3,3.6,2500.0,6.0
2020_Q4,WISCONSIN,2800.0,60000.0,2700.0,8000.0,13.0,,1.8,7.4,0.6,1.2,29.3,4700.0,8.0
2020_Q4,WEST VIRGINIA,120.0,7500.0,150.0,550.0,7.0,,4.5,1.0,4.3,1.1,7.2,800.0,11.0
2020_Q4,WASHINGTON,6000.0,103000.0,10500.0,16500.0,16.0,22.9,4.7,2.6,20.2,4.4,25.5,2000.0,2.0
2020_Q4,VIRGINIA,70.0,8500.0,160.0,1000.0,12.0,1.6,5.4,2.0,13.6,2.9,30.3,450.0,5.0
2020_Q4,VERMONT,30.0,8000.0,10.0,270.0,3.0,0.5,0.6,0.0,,,10.0,,0.0
2020_Q4,TEXAS,27000.0,255000.0,3000.0,43000.0,17.0,,5.7,5.0,6.5,9.6,27.4,1700.0,1.0
2020_Q4,TENNESSEE,20.0,13500.0,80.0,680.0,5.0,,2.1,5.1,25.4,5.2,33.8,640.0,5.0
2020_Q4,SOUTH DAKOTA,1000.0,197000.0,1000.0,16000.0,8.0,6.5,,4.5,1.4,1.8,22.6,150.0,
2020_Q4,UTAH,1800.0,29000.0,400.0,3800.0,13.0,,0.7,6.8,,17.6,49.5,50.0,
2020_Q4,PENNSYLVANIA,580.0,25000.0,350.0,1900.0,8.0,1.3,1.8,1.9,3.9,2.6,28.1,440.0,2.0
2020_Q4,SOUTH CAROLINA,270.0,18500.0,440.0,2600.0,14.0,0.0,2.7,1.3,4.2,3.8,22.9,210.0,1.0
2020_Q4,NEW YORK,2400.0,52000.0,1700.0,4100.0,8.0,,4.5,,7.2,4.1,19.2,5000.0,10.0
2020_Q4,NORTH CAROLINA,200.0,22000.0,2300.0,2500.0,11.0,,0.6,5.1,14.0,1.9,37.7,9000.0,41.0
2020_Q4,NORTH DAKOTA,12500.0,445000.0,16000.0,45000.0,10.0,5.1,1.1,11.5,0.5,5.5,60.2,,0.0
2020_Q4,NEW MEXICO,80.0,3600.0,2800.0,190.0,5.0,1.0,2.0,0.0,,0.9,15.7,50.0,1.0
2020_Q4,OKLAHOMA,250.0,28000.0,20.0,300.0,1.0,,,,1.1,0.8,2.3,,0.0
2020_Q4,OREGON,7000.0,123000.0,3700.0,15500.0,13.0,3.7,3.8,1.6,4.6,3.9,28.5,2600.0,2.0
2020_Q4,OTHER STATES,80.0,10740.0,,2470.0,23.0,,12.5,,1.1,7.4,44.5,1300.0,12.0
2020_Q4,OHIO,10.0,21000.0,240.0,1600.0,8.0,0.9,2.5,6.4,12.4,1.7,42.4,490.0,2.0
2021_Q1,OKLAHOMA,4100.0,28000.0,1100.0,2600.0,9.0,0.0,4.2,,,2.0,7.6,360.0,1.0
2021_Q1,NEBRASKA,930.0,18000.0,540.0,640.0,4.0,,1.7,1.5,,0.7,11.0,0.0,0.0
2021_Q1,NEW JERSEY,900.0,14000.0,600.0,350.0,3.0,1.0,1.2,1.3,1.5,0.8,18.7,80.0,1.0
2021_Q1,NEW MEXICO,170.0,5500.0,10.0,270.0,5.0,0.0,6.5,0.0,,1.9,14.2,0.0,0.0
2021_Q1,NEW YORK,2600.0,30000.0,1800.0,4900.0,16.0,0.6,5.7,0.5,3.9,4.8,15.0,380.0,1.0
2021_Q1,NORTH CAROLINA,1900.0,24000.0,70.0,4000.0,17.0,,0.6,,7.2,0.5,23.5,110.0,
2021_Q1,NORTH DAKOTA,2700.0,65000.0,8500.0,180.0,,1.0,1.5,,0.5,,12.0,0.0,0.0
2021_Q1,OHIO,120.0,17500.0,180.0,4000.0,23.0,2.9,8.2,2.0,14.4,4.9,26.6,20.0,
2021_Q1,OREGON,1600.0,80000.0,4500.0,3100.0,4.0,1.4,1.2,0.0,10.7,0.6,12.8,610.0,1.0
2021_Q1,WEST VIRGINIA,200.0,9000.0,480.0,1200.0,13.0,0.7,1.2,2.6,3.3,3.1,13.6,460.0,5.0
2021_Q1,PENNSYLVANIA,1100.0,24000.0,1900.0,5500.0,23.0,,6.8,0.0,11.6,8.6,18.1,40.0,
2021_Q1,SOUTH CAROLINA,930.0,18000.0,160.0,1200.0,7.0,,4.1,3.2,10.1,0.9,48.5,190.0,1.0
2021_Q1,SOUTH DAKOTA,0.0,34000.0,2100.0,450.0,1.0,0.0,,,0.0,0.8,8.6,0.0,0.0
2021_Q1,TENNESSEE,460.0,13500.0,830.0,2200.0,16.0,1.4,2.6,0.8,5.2,8.9,34.4,310.0,2.0
2021_Q1,TEXAS,61000.0,355000.0,5000.0,30000.0,8.0,1.5,7.4,5.8,13.0,,17.7,13500.0,4.0
2021_Q1,UTAH,2700.0,19500.0,230.0,2600.0,13.0,0.0,1.0,2.4,0.9,6.3,45.4,0.0,0.0
2021_Q1,VERMONT,700.0,7500.0,140.0,1300.0,17.0,3.7,10.1,0.0,,,21.1,70.0,1.0
2021_Q1,VIRGINIA,1800.0,7500.0,840.0,1400.0,19.0,0.0,3.9,1.9,1.0,4.9,11.9,50.0,1.0
2021_Q1,WASHINGTON,9500.0,70000.0,1500.0,5500.0,8.0,1.0,4.5,,2.3,,14.8,850.0,1.0
2021_Q1,OTHER STATES,750.0,6640.0,,540.0,8.0,4.1,6.6,,1.2,1.1,19.4,70.0,1.0
2021_Q1,MISSOURI,110.0,5500.0,160.0,900.0,16.0,,13.1,0.8,5.6,5.3,16.6,40.0,1.0
2021_Q1,ARIZONA,4500.0,28000.0,1000.0,6500.0,23.0,6.0,0.5,0.0,6.1,3.8,6.7,4500.0,16.0
2021_Q1,MINNESOTA,1300.0,73000.0,6000.0,3200.0,4.0,0.0,2.8,2.5,0.6,,6.3,140.0,
2021_Q1,ALABAMA,670.0,10000.0,270.0,1100.0,11.0,0.0,3.1,,30.3,4.0,52.2,200.0,2.0
2021_Q1,WISCONSIN,230.0,44000.0,1700.0,2500.0,6.0,,3.6,0.0,,3.2,16.1,170.0,
2021_Q1,ARKANSAS,690.0,21000.0,1200.0,4900.0,23.0,0.0,3.8,13.2,18.3,2.5,27.2,130.0,1.0
2021_Q1,CALIFORNIA,189000.0,1600000.0,6000.0,275000.0,17.0,1.7,6.2,7.2,5.7,3.4,29.9,84000.0,5.0
2021_Q1,COLORADO,1000.0,16500.0,3100.0,700.0,4.0,0.0,1.0,0.0,0.0,7.0,7.9,30.0,
2021_Q1,CONNECTICUT,400.0,4200.0,160.0,800.0,19.0,0.0,1.6,0.5,3.5,1.0,17.8,50.0,1.0
2021_Q1,FLORIDA,47000.0,305000.0,7500.0,31000.0,10.0,5.6,6.3,6.6,11.9,3.4,34.6,17000.0,6.0
2021_Q1,GEORGIA,34000.0,120000.0,6500.0,20000.0,17.0,8.9,4.1,1.5,14.4,4.6,47.9,14500.0,12.0
2021_Q1,HAWAII,2300.0,19500.0,40.0,800.0,4.0,0.0,4.7,0.0,52.2,0.0,53.0,1600.0,8.0
2021_Q1,MISSISSIPPI,14000.0,36000.0,300.0,5500.0,15.0,0.0,15.5,1.0,3.8,4.7,19.7,70.0,
2021_Q1,IDAHO,11000.0,193000.0,5000.0,14500.0,8.0,0.0,1.6,8.9,9.9,1.5,30.0,9000.0,5.0
2021_Q1,INDIANA,2400.0,11000.0,450.0,2600.0,24.0,0.0,4.8,0.7,5.4,4.4,34.1,20.0,
2021_Q1,IOWA,1100.0,26000.0,790.0,2100.0,8.0,,7.8,3.7,0.7,3.8,18.9,30.0,
2021_Q1,KANSAS,1000.0,8000.0,190.0,1400.0,18.0,0.0,19.1,0.0,2.8,2.2,25.7,10.0,
2021_Q1,KENTUCKY,1000.0,11000.0,240.0,2100.0,19.0,,5.1,0.0,16.9,9.3,27.5,80.0,1.0
2021_Q1,LOUISIANA,3600.0,53000.0,450.0,7000.0,13.0,0.0,10.0,1.6,3.8,1.1,62.1,3000.0,6.0
2021_Q1,MAINE,60.0,2900.0,170.0,300.0,10.0,,2.2,0.0,2.6,2.1,7.2,80.0,3.0
2021_Q1,MARYLAND,1300.0,7000.0,110.0,1800.0,26.0,0.0,19.7,,1.1,2.7,34.6,240.0,3.0
2021_Q1,MASSACHUSETTS,30.0,5000.0,210.0,980.0,20.0,1.0,7.8,0.5,3.6,4.5,28.9,90.0,2.0
2021_Q1,MICHIGAN,320.0,78000.0,3300.0,1500.0,2.0,,0.7,,,1.6,2.3,4100.0,5.0
2021_Q1,ILLINOIS,2500.0,13000.0,270.0,3000.0,23.0,1.6,17.9,1.3,12.9,9.4,28.8,200.0,2.0
2021_Q1,WYOMING,3000.0,14500.0,530.0,2200.0,15.0,,3.3,0.0,,7.9,8.4,1200.0,8.0
2021_Q1,MONTANA,820.0,51000.0,1000.0,330.0,1.0,0.0,,0.0,0.0,,15.0,20.0,
2021_Q2,MISSOURI,2300.0,4800.0,40.0,670.0,14.0,1.8,8.3,0.9,8.8,4.8,21.9,670.0,14.0
2021_Q2,NEBRASKA,9000.0,37000.0,1200.0,1800.0,5.0,,3.2,7.4,,1.3,17.3,810.0,2.0
2021_Q2,NEW JERSEY,1400.0,19500.0,50.0,410.0,2.0,0.0,1.8,2.6,5.5,1.3,11.8,140.0,1.0
2021_Q2,NEW MEXICO,560.0,5500.0,370.0,670.0,12.0,1.3,0.0,2.5,1.2,,60.0,2300.0,42.0
2021_Q2,NEW YORK,15000.0,50000.0,820.0,3000.0,6.0,0.5,2.3,1.7,3.9,3.5,35.8,4100.0,8.0
2021_Q2,NORTH CAROLINA,6000.0,23000.0,150.0,1700.0,7.0,,,,3.5,,35.8,3300.0,14.0
2021_Q2,NORTH DAKOTA,11500.0,495000.0,7000.0,6000.0,1.0,,2.0,,0.7,,29.2,3600.0,1.0
2021_Q2,OHIO,8000.0,13500.0,100.0,820.0,6.0,6.6,7.1,4.1,37.8,3.1,62.1,2400.0,18.0
2021_Q2,OKLAHOMA,4200.0,17000.0,0.0,3600.0,21.0,,7.0,,2.1,1.0,3.1,190.0,1.0
2021_Q2,OREGON,25000.0,108000.0,530.0,3300.0,3.0,6.2,6.5,10.1,8.3,1.8,17.2,19500.0,18.0
2021_Q2,MONTANA,13500.0,116000.0,820.0,3200.0,3.0,1.5,5.2,13.3,0.0,3.0,20.8,15500.0,13.0
2021_Q2,OTHER STATES,2880.0,8460.0,,140.0,2.0,,5.7,4.6,,4.7,42.8,3130.0,37.0
2021_Q2,SOUTH CAROLINA,4200.0,19000.0,140.0,1700.0,9.0,2.1,9.1,,32.7,5.0,48.4,4900.0,26.0
2021_Q2,SOUTH DAKOTA,39000.0,210000.0,170.0,7000.0,3.0,3.6,27.3,4.2,12.0,0.7,49.4,19000.0,9.0
2021_Q2,TENNESSEE,4800.0,12000.0,80.0,720.0,6.0,,3.1,2.4,10.3,,22.4,3400.0,28.0
2021_Q2,TEXAS,67000.0,425000.0,780.0,74000.0,17.0,0.0,5.7,11.5,3.4,,38.1,72000.0,17.0
2021_Q2,UTAH,9500.0,31000.0,540.0,3800.0,12.0,10.3,,18.7,25.7,1.4,40.0,3700.0,12.0
2021_Q2,VERMONT,770.0,7000.0,10.0,40.0,1.0,0.5,1.5,0.0,0.8,0.0,28.1,570.0,8.0
2021_Q2,VIRGINIA,3100.0,8500.0,120.0,530.0,6.0,3.6,2.7,2.1,6.3,3.7,13.3,820.0,10.0
2021_Q2,WASHINGTON,9500.0,122000.0,240.0,2900.0,2.0,8.4,4.7,1.2,19.1,,31.7,2600.0,2.0
2021_Q2,WEST VIRGINIA,1900.0,9000.0,40.0,170.0,2.0,1.1,1.0,0.0,3.9,2.2,5.2,390.0,4.0
2021_Q2,PENNSYLVANIA,7000.0,23000.0,430.0,2000.0,9.0,1.4,1.2,2.6,5.0,0.5,21.4,2700.0,12.0
2021_Q2,WISCONSIN,10000.0,57000.0,670.0,2100.0,4.0,1.2,1.1,15.1,19.3,2.2,26.1,7500.0,13.0
2021_Q2,MISSISSIPPI,9500.0,35000.0,310.0,4600.0,13.0,3.2,3.2,0.5,11.3,9.9,46.7,8000.0,23.0
2021_Q2,MICHIGAN,10000.0,112000.0,1300.0,3500.0,3.0,0.8,0.8,3.5,2.7,,44.8,8000.0,7.0
2021_Q2,ALABAMA,3400.0,9500.0,90.0,2700.0,28.0,0.5,5.8,2.1,35.0,7.4,55.2,930.0,10.0
2021_Q2,ARIZONA,12000.0,26000.0,1300.0,4300.0,17.0,3.6,7.1,1.2,0.0,6.9,7.4,3700.0,14.0
2021_Q2,ARKANSAS,9000.0,12500.0,410.0,1600.0,13.0,5.7,2.0,2.8,21.9,3.6,42.2,5500.0,44.0
2021_Q2,CALIFORNIA,165000.0,1060000.0,10000.0,114000.0,11.0,7.7,11.6,16.1,11.5,3.8,42.4,180000.0,17.0
2021_Q2,COLORADO,6000.0,25000.0,120.0,8500.0,34.0,0.0,0.5,,,2.9,56.1,1100.0,4.0
2021_Q2,CONNECTICUT,1100.0,4000.0,10.0,60.0,2.0,0.1,1.0,,6.0,0.0,16.5,340.0,9.0
2021_Q2,FLORIDA,53000.0,300000.0,9000.0,33000.0,11.0,4.3,6.4,10.1,22.9,7.7,43.4,31000.0,10.0
2021_Q2,GEORGIA,25000.0,135000.0,3900.0,21000.0,16.0,5.2,5.2,2.8,13.8,5.8,44.7,18500.0,14.0
2021_Q2,MINNESOTA,29000.0,98000.0,730.0,5500.0,6.0,,1.1,12.8,0.0,1.1,13.1,4000.0,4.0
2021_Q2,HAWAII,490.0,21000.0,180.0,490.0,2.0,0.0,,0.0,60.8,,92.6,1200.0,6.0
2021_Q2,ILLINOIS,3700.0,13000.0,90.0,1100.0,8.0,1.6,4.1,3.5,4.5,7.4,32.5,2100.0,16.0
2021_Q2,INDIANA,4000.0,13000.0,230.0,560.0,4.0,0.6,6.1,7.0,7.3,1.3,22.8,1000.0,8.0
2021_Q2,IOWA,11000.0,29000.0,1200.0,2200.0,8.0,1.2,2.6,0.8,2.5,8.2,13.7,3900.0,13.0
2021_Q2,KANSAS,4800.0,8000.0,740.0,1900.0,24.0,7.2,1.5,8.6,21.6,6.5,47.8,1600.0,20.0
2021_Q2,KENTUCKY,2100.0,11500.0,50.0,270.0,2.0,1.0,4.2,2.2,4.0,2.6,21.5,4500.0,39.0
2021_Q2,LOUISIANA,8000.0,29000.0,230.0,2300.0,8.0,,10.6,,3.7,0.9,29.1,2000.0,7.0
2021_Q2,MAINE,430.0,18000.0,50.0,1100.0,6.0,,1.5,0.0,0.0,0.0,13.9,260.0,1.0
2021_Q2,MARYLAND,2600.0,7500.0,50.0,320.0,4.0,,2.0,0.6,8.9,1.4,17.2,690.0,9.0
2021_Q2,MASSACHUSETTS,2000.0,12000.0,30.0,810.0,7.0,,,34.0,34.3,0.0,45.5,310.0,3.0
2021_Q2,IDAHO,40000.0,120000.0,3400.0,19500.0,16.0,5.4,2.0,9.9,1.9,6.2,31.9,19000.0,16.0
2021_Q2,WYOMING,7500.0,30000.0,1700.0,2700.0,9.0,0.0,1.5,6.9,0.9,2.4,8.3,4900.0,16.0
2021_Q3,WYOMING,430.0,36000.0,410.0,2200.0,6.0,,0.8,0.5,,0.8,4.7,3900.0,11.0
2021_Q3,WISCONSIN,1500.0,66000.0,2100.0,7000.0,11.0,20.3,15.3,31.2,36.8,8.0,56.0,4300.0,7.0
2021_Q3,IDAHO,7000.0,135000.0,1000.0,3500.0,3.0,2.6,7.0,7.0,1.8,1.5,55.2,3000.0,2.0
2021_Q3,MINNESOTA,5000.0,106000.0,2300.0,7000.0,7.0,,2.3,10.5,1.1,1.8,27.5,1300.0,1.0
2021_Q3,MICHIGAN,7500.0,120000.0,2800.0,8500.0,7.0,,2.7,17.0,4.2,0.8,63.5,4800.0,4.0
2021_Q3,MASSACHUSETTS,1700.0,13000.0,20.0,1100.0,8.0,0.6,0.5,1.5,8.7,4.5,23.0,1200.0,9.0
2021_Q3,MARYLAND,300.0,6000.0,320.0,490.0,8.0,,0.7,0.5,13.6,1.5,20.0,170.0,3.0
2021_Q3,MAINE,380.0,10000.0,50.0,1400.0,14.0,,17.0,5.0,0.0,0.0,18.7,210.0,2.0
2021_Q3,LOUISIANA,1300.0,31000.0,1400.0,2300.0,7.0,0.0,0.6,0.0,2.3,6.0,8.0,2800.0,9.0
2021_Q3,KENTUCKY,900.0,10500.0,150.0,1100.0,10.0,0.6,1.2,,18.2,11.0,39.4,740.0,7.0
2021_Q3,KANSAS,500.0,9000.0,450.0,1600.0,18.0,10.1,17.7,14.9,31.1,14.7,66.8,1300.0,14.0
2021_Q3,IOWA,1000.0,54000.0,60.0,4500.0,8.0,2.8,,5.9,1.6,2.2,7.5,130.0,
2021_Q3,INDIANA,770.0,16500.0,40.0,1700.0,10.0,5.2,1.9,17.4,23.7,2.3,39.3,1400.0,8.0
2021_Q3,ILLINOIS,640.0,14500.0,170.0,680.0,5.0,1.4,4.4,3.3,9.5,5.7,37.7,1200.0,8.0
2021_Q3,WEST VIRGINIA,320.0,8000.0,180.0,570.0,7.0,10.2,2.8,9.9,15.1,1.2,24.7,220.0,3.0
2021_Q3,HAWAII,100.0,21000.0,0.0,1100.0,5.0,,0.0,18.0,19.0,0.9,29.6,520.0,2.0
2021_Q3,GEORGIA,28000.0,123000.0,6500.0,22000.0,18.0,4.8,13.4,12.0,32.2,7.6,63.9,35000.0,28.0
2021_Q3,FLORIDA,34000.0,255000.0,10000.0,39000.0,15.0,7.1,11.4,14.1,20.5,8.7,43.4,27000.0,11.0
