Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2015_Q1,OKLAHOMA,2600.0,26000.0,23.0,0.5,2.1,0.0,10.1,2.9,14.5,260.0,1.0,,
2015_Q2,OKLAHOMA,5500.0,27000.0,8.0,0.0,7.0,0.1,6.3,1.9,66.1,2200.0,8.0,3.85,
2015_Q3,OKLAHOMA,160.0,22000.0,1.0,0.1,0.6,0.1,2.3,0.4,1.6,190.0,1.0,-18.52,
2015_Q4,OKLAHOMA,290.0,10000.0,7.0,0.1,1.3,0.1,4.5,2.5,2.8,60.0,1.0,-54.55,
2016_Q1,OKLAHOMA,4800.0,13500.0,24.0,0.0,0.9,0.3,1.2,21.0,4.9,570.0,4.0,35.0,
2016_Q2,OKLAHOMA,4000.0,13000.0,2.0,0.2,0.6,1.2,2.8,0.4,51.8,10000.0,77.0,-3.7,
2016_Q3,OKLAHOMA,30.0,3700.0,15.0,0.3,1.4,0.7,6.5,21.8,7.5,30.0,1.0,-71.54,
2016_Q4,OKLAHOMA,120.0,44000.0,6.0,0.0,0.1,0.1,0.5,0.7,4.9,30.0,0.0,1089.19,
2017_Q1,OKLAHOMA,9500.0,26000.0,2.0,0.0,0.5,0.1,1.0,0.3,11.9,1700.0,7.0,-40.91,
2017_Q2,OKLAHOMA,4700.0,17000.0,1.0,11.2,7.7,0.5,2.3,0.3,23.6,1200.0,7.0,-34.62,
2017_Q3,OKLAHOMA,80.0,4400.0,12.0,10.0,4.7,3.8,23.0,2.0,22.0,270.0,6.0,-74.12,
2017_Q4,OKLAHOMA,40.0,46000.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,,0.0,945.45,
2018_Q1,OKLAHOMA,890.0,18000.0,21.0,3.2,3.1,0.1,8.5,2.0,24.1,240.0,1.0,-60.87,
2018_Q2,OKLAHOMA,10500.0,15500.0,11.0,9.6,12.4,26.7,10.9,0.1,60.2,6500.0,42.0,-13.89,
2018_Q3,OKLAHOMA,20.0,2100.0,18.0,0.1,17.2,23.5,51.1,23.4,59.6,10.0,0.0,-86.45,
2018_Q4,OKLAHOMA,60.0,57000.0,4.0,0.0,0.0,0.0,0.4,0.3,13.1,20.0,0.0,2614.29,
2019_Q1,OKLAHOMA,20.0,55000.0,0.0,0.0,0.0,0.0,0.3,0.0,7.7,0.0,0.0,-3.51,0.02
2019_Q3,OKLAHOMA,130.0,7500.0,12.0,0.1,4.1,0.1,1.4,4.4,29.0,1100.0,15.0,-86.36,0.27
2019_Q4,OKLAHOMA,460.0,37000.0,7.0,0.0,0.4,0.4,0.4,0.1,1.0,,0.0,393.33,0.43
2020_Q1,OKLAHOMA,5000.0,19500.0,4.0,0.0,0.0,0.5,0.6,0.0,11.4,,0.0,-47.3,0.31
2020_Q2,OKLAHOMA,6000.0,16000.0,9.0,0.0,15.1,0.9,3.9,5.1,16.2,3100.0,19.0,-17.95,0.25
2020_Q3,OKLAHOMA,150.0,8000.0,14.0,0.9,2.4,1.7,8.0,0.8,52.4,930.0,12.0,-50.0,1.5
2020_Q4,OKLAHOMA,250.0,28000.0,1.0,0.0,0.0,0.0,1.1,0.8,2.3,,0.0,250.0,0.07
2021_Q1,OKLAHOMA,4100.0,28000.0,9.0,0.0,4.2,0.0,0.0,2.0,7.6,360.0,1.0,0.0,3.93
2021_Q2,OKLAHOMA,4200.0,17000.0,21.0,0.0,7.0,0.0,2.1,1.0,3.1,190.0,1.0,-39.29,0.0
2021_Q3,OKLAHOMA,340.0,3300.0,8.0,0.5,6.2,0.0,9.4,1.4,14.5,20.0,1.0,-80.59,2.42
2021_Q4,OKLAHOMA,230.0,21000.0,7.0,0.0,0.0,0.5,3.2,0.8,5.6,950.0,5.0,536.36,0.9
2022_Q1,OKLAHOMA,50.0,20000.0,15.0,0.0,0.0,0.0,0.0,0.0,18.8,3500.0,18.0,-4.76,0.1
2022_Q2,OKLAHOMA,10500.0,20000.0,50.0,0.0,9.8,1.4,2.6,0.7,18.4,2100.0,11.0,0.0,0.15
2022_Q3,OKLAHOMA,300.0,2100.0,6.0,0.6,8.1,10.0,1.5,1.6,27.1,90.0,4.0,-89.5,0.95
2022_Q4,OKLAHOMA,0.0,16500.0,1.0,0.0,0.9,1.3,1.1,0.0,10.4,,0.0,685.71,0.12
2023_Q1,OKLAHOMA,10.0,17000.0,9.0,0.0,2.8,0.0,1.1,0.0,4.7,0.0,0.0,3.03,0.18
2023_Q2,OKLAHOMA,6000.0,13000.0,2.0,0.0,0.7,0.0,0.9,0.0,4.0,2900.0,22.0,-23.53,0.0
2015_Q1,OREGON,4300.0,87000.0,8.0,0.4,1.6,0.6,2.0,1.1,20.2,2400.0,3.0,,
2015_Q2,OREGON,14500.0,95000.0,6.0,13.2,5.8,16.0,20.9,0.4,39.3,9500.0,10.0,9.2,
2015_Q3,OREGON,8000.0,100000.0,9.0,5.2,4.8,3.1,20.8,3.8,56.0,21000.0,21.0,5.26,
2015_Q4,OREGON,200.0,114000.0,8.0,1.5,1.7,1.5,1.3,1.5,16.4,1400.0,1.0,14.0,
2016_Q1,OREGON,3800.0,92000.0,3.0,5.3,2.4,0.0,15.0,0.3,20.4,1300.0,1.0,-19.3,
2016_Q2,OREGON,19000.0,132000.0,3.0,9.9,16.7,2.6,14.5,6.0,52.7,16000.0,12.0,43.48,
2016_Q3,OREGON,2900.0,112000.0,7.0,12.5,5.1,9.6,18.5,1.5,52.9,4300.0,4.0,-15.15,
2016_Q4,OREGON,1500.0,124000.0,8.0,13.0,2.6,2.8,2.8,1.3,25.5,1000.0,1.0,10.71,
2017_Q1,OREGON,7500.0,90000.0,9.0,10.1,15.4,9.1,8.5,8.5,28.7,1400.0,2.0,-27.42,
2017_Q2,OREGON,15500.0,92000.0,5.0,8.8,15.8,3.5,10.6,11.3,37.2,22000.0,24.0,2.22,
2017_Q3,OREGON,7500.0,101000.0,13.0,11.3,6.4,13.2,10.6,1.8,54.4,28000.0,28.0,9.78,
2017_Q4,OREGON,70.0,94000.0,11.0,28.0,3.9,14.2,23.3,1.8,50.6,18500.0,20.0,-6.93,
2018_Q1,OREGON,16500.0,89000.0,5.0,1.2,3.7,6.7,0.7,1.0,36.0,3900.0,4.0,-5.32,
2018_Q2,OREGON,17500.0,107000.0,3.0,8.1,15.6,6.6,3.5,0.2,46.1,24000.0,22.0,20.22,
2018_Q3,OREGON,3000.0,117000.0,11.0,7.0,10.7,45.1,2.8,0.8,57.2,49000.0,42.0,9.35,
2018_Q4,OREGON,10500.0,101000.0,13.0,16.0,0.9,14.8,4.6,0.2,44.1,12000.0,12.0,-13.68,
2019_Q1,OREGON,8000.0,95000.0,8.0,0.2,2.7,0.2,0.1,0.5,18.0,1800.0,2.0,-5.94,2.42
2019_Q3,OREGON,6000.0,118000.0,7.0,19.8,16.6,15.1,12.8,0.4,35.4,21000.0,18.0,24.21,0.4
2019_Q4,OREGON,650.0,130000.0,12.0,4.7,16.6,1.8,2.1,16.0,35.8,2000.0,2.0,10.17,2.0
2020_Q1,OREGON,9000.0,108000.0,4.0,10.8,1.3,14.5,10.4,0.0,24.4,1700.0,2.0,-16.92,0.88
2020_Q2,OREGON,11000.0,96000.0,3.0,7.5,5.9,2.2,1.7,0.7,28.0,19000.0,20.0,-11.11,1.56
2020_Q3,OREGON,13000.0,124000.0,10.0,3.8,7.1,0.5,2.5,2.4,42.4,28000.0,23.0,29.17,4.44
2020_Q4,OREGON,7000.0,123000.0,13.0,3.7,3.8,1.6,4.6,3.9,28.5,2600.0,2.0,-0.81,3.01
2021_Q1,OREGON,1600.0,80000.0,4.0,1.4,1.2,0.0,10.7,0.6,12.8,610.0,1.0,-34.96,5.62
2021_Q2,OREGON,25000.0,108000.0,3.0,6.2,6.5,10.1,8.3,1.8,17.2,19500.0,18.0,35.0,0.49
2021_Q3,OREGON,9000.0,132000.0,11.0,3.4,9.6,10.9,8.4,1.3,39.4,13500.0,10.0,22.22,3.11
2021_Q4,OREGON,680.0,103000.0,10.0,8.7,1.3,2.0,23.3,0.0,28.8,29000.0,28.0,-21.97,5.83
2022_Q1,OREGON,2400.0,96000.0,5.0,0.0,0.0,1.4,0.0,1.1,11.4,310.0,0.0,-6.8,6.77
2022_Q2,OREGON,12500.0,96000.0,14.0,9.5,17.5,16.1,23.2,0.0,57.3,19500.0,20.0,0.0,2.92
2022_Q3,OREGON,2600.0,97000.0,11.0,6.1,12.7,4.3,10.0,0.5,32.0,6500.0,7.0,1.04,4.02
2022_Q4,OREGON,10000.0,83000.0,18.0,19.8,3.3,15.8,25.5,1.7,63.4,110.0,0.0,-14.43,3.49
2023_Q1,OREGON,11500.0,87000.0,9.0,6.0,11.4,0.0,13.1,2.0,28.7,500.0,1.0,4.82,6.32
2023_Q2,OREGON,29000.0,95000.0,18.0,3.5,4.3,14.3,9.3,0.0,27.9,31000.0,33.0,9.2,4.0
2015_Q1,PENNSYLVANIA,360.0,21000.0,31.0,1.9,17.8,1.9,6.3,6.3,28.1,0.0,0.0,,
2015_Q2,PENNSYLVANIA,8500.0,19000.0,8.0,2.6,6.7,1.6,5.8,2.1,11.4,2600.0,14.0,-9.52,
2015_Q3,PENNSYLVANIA,1800.0,25000.0,7.0,3.7,7.2,5.1,11.3,0.8,45.1,2400.0,10.0,31.58,
2015_Q4,PENNSYLVANIA,1300.0,23000.0,11.0,1.0,0.8,0.3,4.3,1.0,32.2,6500.0,28.0,-8.0,
2016_Q1,PENNSYLVANIA,480.0,12500.0,23.0,0.3,5.5,3.8,4.3,4.6,44.8,170.0,1.0,-45.65,
2016_Q2,PENNSYLVANIA,6500.0,14000.0,9.0,2.4,4.6,3.6,3.9,0.9,18.7,1100.0,8.0,12.0,
2016_Q3,PENNSYLVANIA,680.0,22000.0,6.0,1.6,2.8,4.3,7.7,1.2,27.3,780.0,4.0,57.14,
2016_Q4,PENNSYLVANIA,120.0,21000.0,15.0,1.0,4.9,2.8,2.6,3.1,18.7,180.0,1.0,-4.55,
2017_Q1,PENNSYLVANIA,810.0,18000.0,22.0,0.8,3.6,2.9,2.4,7.2,20.9,390.0,2.0,-14.29,
2017_Q2,PENNSYLVANIA,7500.0,17500.0,3.0,0.7,2.4,1.5,1.0,1.5,13.5,2300.0,13.0,-2.78,
2017_Q3,PENNSYLVANIA,6000.0,18500.0,8.0,2.7,2.2,3.7,5.7,0.9,41.4,1600.0,9.0,5.71,
2017_Q4,PENNSYLVANIA,2500.0,24000.0,23.0,1.0,2.9,6.9,5.4,2.3,44.7,1100.0,5.0,29.73,
2018_Q1,PENNSYLVANIA,1200.0,15000.0,22.0,3.3,5.9,9.3,5.6,9.9,34.4,670.0,4.0,-37.5,
2018_Q2,PENNSYLVANIA,6000.0,19500.0,6.0,2.2,1.6,2.0,16.0,1.9,31.3,1600.0,8.0,30.0,
2018_Q3,PENNSYLVANIA,2900.0,21000.0,4.0,1.9,1.7,1.6,8.1,2.6,23.5,2300.0,11.0,7.69,
2018_Q4,PENNSYLVANIA,270.0,21000.0,19.0,6.7,7.8,13.0,10.7,5.4,26.9,1500.0,7.0,0.0,
2019_Q1,PENNSYLVANIA,370.0,15000.0,19.0,3.7,7.5,4.0,4.6,9.5,15.3,320.0,2.0,-28.57,8.0
2019_Q3,PENNSYLVANIA,1800.0,20000.0,5.0,1.8,1.5,5.0,8.8,5.6,23.4,1900.0,10.0,33.33,0.65
2019_Q4,PENNSYLVANIA,1600.0,21000.0,18.0,1.0,2.3,3.2,4.6,2.9,33.2,1100.0,5.0,5.0,1.86
2020_Q1,PENNSYLVANIA,370.0,26000.0,8.0,2.8,2.7,1.8,3.9,3.2,15.5,320.0,1.0,23.81,1.65
2020_Q2,PENNSYLVANIA,5500.0,28000.0,3.0,1.4,3.3,0.0,2.6,1.3,26.6,1500.0,5.0,7.69,0.43
2020_Q3,PENNSYLVANIA,2500.0,27000.0,8.0,1.2,5.5,1.6,12.3,2.3,32.2,1200.0,4.0,-3.57,1.7
2020_Q4,PENNSYLVANIA,580.0,25000.0,8.0,1.3,1.8,1.9,3.9,2.6,28.1,440.0,2.0,-7.41,1.4
2021_Q1,PENNSYLVANIA,1100.0,24000.0,23.0,0.0,6.8,0.0,11.6,8.6,18.1,40.0,0.0,-4.0,7.92
2021_Q2,PENNSYLVANIA,7000.0,23000.0,9.0,1.4,1.2,2.6,5.0,0.5,21.4,2700.0,12.0,-4.17,1.87
2021_Q3,PENNSYLVANIA,740.0,28000.0,6.0,1.0,4.2,2.6,15.3,3.8,40.5,980.0,4.0,21.74,1.25
2021_Q4,PENNSYLVANIA,250.0,26000.0,9.0,3.5,7.0,3.4,8.2,1.1,30.3,150.0,1.0,-7.14,3.19
2022_Q1,PENNSYLVANIA,2500.0,23000.0,12.0,0.0,3.1,0.6,3.9,3.0,14.6,360.0,2.0,-11.54,3.65
2022_Q2,PENNSYLVANIA,7000.0,24000.0,3.0,0.6,1.1,0.0,3.3,2.1,19.0,2300.0,10.0,4.35,2.46
2022_Q3,PENNSYLVANIA,1600.0,30000.0,5.0,0.6,3.7,1.7,4.6,0.8,25.8,1200.0,4.0,25.0,0.93
2022_Q4,PENNSYLVANIA,250.0,30000.0,12.0,1.5,3.1,7.1,12.6,4.9,49.4,1100.0,4.0,0.0,2.63
2023_Q1,PENNSYLVANIA,1800.0,28000.0,17.0,2.5,2.0,0.7,4.6,7.7,20.9,490.0,2.0,-6.67,9.29
2023_Q2,PENNSYLVANIA,8000.0,29000.0,6.0,2.7,1.1,6.9,7.2,1.1,13.8,2200.0,8.0,3.57,6.55
2015_Q1,SOUTH CAROLINA,2700.0,17500.0,15.0,0.2,3.6,0.3,2.3,2.9,10.5,1400.0,8.0,,
2015_Q2,SOUTH CAROLINA,1100.0,18500.0,5.0,0.5,3.7,1.4,5.4,0.7,29.9,2000.0,11.0,5.71,
2015_Q3,SOUTH CAROLINA,880.0,12000.0,17.0,18.3,3.9,14.7,31.0,3.0,58.4,580.0,5.0,-35.14,
2015_Q4,SOUTH CAROLINA,640.0,17500.0,13.0,0.4,5.8,1.7,2.9,0.0,14.2,1000.0,6.0,45.83,
2016_Q1,SOUTH CAROLINA,3200.0,16500.0,21.0,0.6,5.1,2.0,2.3,4.8,10.7,380.0,2.0,-5.71,
2016_Q2,SOUTH CAROLINA,2200.0,13500.0,10.0,1.0,14.3,35.8,36.6,1.3,51.3,410.0,3.0,-18.18,
2016_Q3,SOUTH CAROLINA,990.0,13500.0,7.0,0.1,2.6,2.6,18.8,1.9,20.4,50.0,0.0,0.0,
2016_Q4,SOUTH CAROLINA,760.0,17000.0,8.0,23.3,25.9,24.6,27.1,1.9,29.0,370.0,2.0,25.93,
2017_Q1,SOUTH CAROLINA,4700.0,17500.0,9.0,0.4,2.7,1.1,5.3,1.8,12.6,970.0,6.0,2.94,
2017_Q2,SOUTH CAROLINA,3000.0,20000.0,4.0,15.1,4.1,18.5,21.7,0.4,24.3,3700.0,19.0,14.29,
2017_Q3,SOUTH CAROLINA,640.0,14500.0,12.0,0.2,5.2,3.0,11.8,0.8,26.4,440.0,3.0,-27.5,
2017_Q4,SOUTH CAROLINA,1300.0,15000.0,13.0,14.6,1.9,0.2,19.4,1.9,31.6,750.0,5.0,3.45,
2018_Q1,SOUTH CAROLINA,1900.0,14500.0,12.0,0.7,13.5,2.6,15.5,3.0,29.3,2800.0,19.0,-3.33,
2018_Q2,SOUTH CAROLINA,2600.0,14000.0,9.0,0.7,10.0,1.6,3.5,3.0,14.2,4000.0,29.0,-3.45,
2018_Q3,SOUTH CAROLINA,670.0,11500.0,12.0,0.7,7.6,32.4,53.4,0.9,76.8,1100.0,10.0,-17.86,
2018_Q4,SOUTH CAROLINA,770.0,12500.0,12.0,0.3,1.3,1.4,16.1,5.5,32.2,790.0,6.0,8.7,
2019_Q1,SOUTH CAROLINA,2000.0,13000.0,5.0,0.0,12.4,1.7,14.5,1.0,18.5,340.0,3.0,4.0,0.85
2019_Q3,SOUTH CAROLINA,2000.0,14500.0,15.0,0.6,19.6,16.2,11.6,3.7,44.9,1400.0,10.0,11.54,0.55
2019_Q4,SOUTH CAROLINA,1400.0,13500.0,14.0,1.7,13.1,3.5,18.4,6.3,56.7,430.0,3.0,-6.9,0.74
2020_Q1,SOUTH CAROLINA,2700.0,17000.0,8.0,9.6,6.4,0.0,11.5,5.4,15.5,1100.0,6.0,25.93,0.94
2020_Q2,SOUTH CAROLINA,2700.0,18500.0,9.0,0.5,5.7,0.0,6.2,0.5,29.1,2500.0,14.0,8.82,1.68
2020_Q3,SOUTH CAROLINA,1200.0,13500.0,13.0,0.0,1.5,6.2,28.9,0.9,27.1,2200.0,16.0,-27.03,4.07
2020_Q4,SOUTH CAROLINA,270.0,18500.0,14.0,0.0,2.7,1.3,4.2,3.8,22.9,210.0,1.0,37.04,2.38
2021_Q1,SOUTH CAROLINA,930.0,18000.0,7.0,0.0,4.1,3.2,10.1,0.9,48.5,190.0,1.0,-2.7,0.89
2021_Q2,SOUTH CAROLINA,4200.0,19000.0,9.0,2.1,9.1,0.0,32.7,5.0,48.4,4900.0,26.0,5.56,0.74
2021_Q3,SOUTH CAROLINA,2500.0,20000.0,11.0,2.8,4.3,1.3,5.3,3.2,15.8,460.0,2.0,5.26,0.45
2021_Q4,SOUTH CAROLINA,70.0,21000.0,15.0,0.0,0.8,11.3,5.5,2.0,28.1,150.0,1.0,5.0,0.57
2022_Q1,SOUTH CAROLINA,4500.0,20000.0,13.0,0.0,4.5,0.0,3.8,3.1,38.0,830.0,4.0,-4.76,1.0
2022_Q2,SOUTH CAROLINA,3500.0,23000.0,11.0,0.0,1.2,12.8,29.2,0.9,30.0,3200.0,14.0,15.0,0.43
2022_Q3,SOUTH CAROLINA,760.0,15500.0,16.0,5.6,7.1,6.7,24.7,5.6,34.9,700.0,5.0,-32.61,0.84
2022_Q4,SOUTH CAROLINA,500.0,15500.0,11.0,0.0,4.9,0.5,2.4,1.4,23.6,910.0,6.0,0.0,1.03
2023_Q1,SOUTH CAROLINA,2700.0,16500.0,10.0,0.0,10.4,0.0,7.3,7.4,32.2,800.0,5.0,6.45,0.12
2023_Q2,SOUTH CAROLINA,2300.0,17500.0,6.0,0.7,15.8,0.0,5.7,2.7,32.2,2600.0,15.0,6.06,1.09
2015_Q1,SOUTH DAKOTA,8500.0,97000.0,5.0,0.3,1.2,0.5,0.9,1.8,1.2,2800.0,3.0,,
2015_Q2,SOUTH DAKOTA,27000.0,290000.0,7.0,1.8,1.4,2.0,11.1,1.5,9.8,23000.0,8.0,198.97,
2015_Q3,SOUTH DAKOTA,2100.0,295000.0,18.0,2.0,1.9,7.1,7.3,5.7,22.0,13000.0,4.0,1.72,
2015_Q4,SOUTH DAKOTA,2400.0,205000.0,4.0,1.9,2.4,7.1,3.0,4.1,16.8,0.0,0.0,-30.51,
2016_Q1,SOUTH DAKOTA,1600.0,79000.0,13.0,0.0,0.5,0.0,0.0,0.3,0.2,0.0,0.0,-61.46,
2016_Q2,SOUTH DAKOTA,15000.0,182000.0,6.0,1.7,15.4,5.1,6.6,0.1,32.4,13000.0,7.0,130.38,
2016_Q3,SOUTH DAKOTA,4200.0,191000.0,13.0,14.2,4.6,22.7,19.5,2.8,48.8,9500.0,5.0,4.95,
2016_Q4,SOUTH DAKOTA,0.0,146000.0,8.0,0.3,1.0,6.0,5.3,0.3,48.9,2400.0,2.0,-23.56,
2017_Q1,SOUTH DAKOTA,1500.0,48000.0,6.0,0.0,0.2,0.0,0.0,0.3,2.9,440.0,1.0,-67.12,
2017_Q2,SOUTH DAKOTA,10000.0,168000.0,8.0,1.0,5.0,6.4,1.4,3.6,8.7,23000.0,14.0,250.0,
2017_Q3,SOUTH DAKOTA,6000.0,159000.0,10.0,5.0,27.0,10.1,13.4,2.5,47.4,7500.0,5.0,-5.36,
2017_Q4,SOUTH DAKOTA,0.0,111000.0,6.0,4.1,7.5,4.4,0.1,2.7,17.3,,0.0,-30.19,
2018_Q1,SOUTH DAKOTA,250.0,29000.0,1.0,0.0,0.5,0.0,0.1,0.1,4.4,90.0,0.0,-73.87,
2018_Q2,SOUTH DAKOTA,12500.0,169000.0,10.0,7.3,37.5,3.8,40.4,0.0,55.1,65000.0,38.0,482.76,
2018_Q3,SOUTH DAKOTA,8000.0,197000.0,11.0,3.3,45.0,8.5,32.9,1.6,54.7,6500.0,3.0,16.57,
2018_Q4,SOUTH DAKOTA,2000.0,140000.0,15.0,7.0,2.1,1.6,1.3,2.5,12.8,430.0,0.0,-28.93,
2019_Q1,SOUTH DAKOTA,0.0,18500.0,6.0,0.0,0.8,2.5,0.0,2.2,0.8,0.0,0.0,-86.79,12.97
2019_Q3,SOUTH DAKOTA,1300.0,255000.0,20.0,0.3,4.0,14.0,3.5,1.5,10.4,8000.0,3.0,1278.38,0.47
2019_Q4,SOUTH DAKOTA,0.0,189000.0,4.0,3.2,11.2,5.6,6.1,1.5,12.2,40.0,0.0,-25.88,0.69
2020_Q1,SOUTH DAKOTA,20.0,20000.0,6.0,0.0,0.0,2.1,0.0,0.0,14.7,,0.0,-89.42,5.5
2020_Q2,SOUTH DAKOTA,10000.0,220000.0,2.0,4.8,52.5,0.0,46.4,5.3,53.3,14500.0,7.0,1000.0,1.27
2020_Q3,SOUTH DAKOTA,30000.0,235000.0,28.0,2.1,61.4,64.9,7.0,2.0,87.0,12500.0,5.0,6.82,0.2
2020_Q4,SOUTH DAKOTA,1000.0,197000.0,8.0,6.5,0.0,4.5,1.4,1.8,22.6,150.0,0.0,-16.17,0.51
2021_Q1,SOUTH DAKOTA,0.0,34000.0,1.0,0.0,0.0,0.0,0.0,0.8,8.6,0.0,0.0,-82.74,6.18
2021_Q2,SOUTH DAKOTA,39000.0,210000.0,3.0,3.6,27.3,4.2,12.0,0.7,49.4,19000.0,9.0,517.65,0.08
2021_Q3,SOUTH DAKOTA,7000.0,235000.0,12.0,1.1,14.1,3.9,4.6,1.3,18.3,3100.0,1.0,11.9,0.2
2021_Q4,SOUTH DAKOTA,1400.0,190000.0,6.0,0.0,1.7,7.4,9.0,1.6,45.8,120.0,0.0,-19.15,0.68
2022_Q1,SOUTH DAKOTA,40.0,28000.0,4.0,0.0,1.8,0.0,3.4,0.0,4.2,0.0,0.0,-85.26,1.75
2022_Q2,SOUTH DAKOTA,2000.0,177000.0,2.0,0.0,13.9,2.6,31.6,1.4,47.4,19000.0,11.0,532.14,0.08
2022_Q3,SOUTH DAKOTA,250.0,194000.0,11.0,0.0,18.1,16.8,3.4,0.5,24.7,2500.0,1.0,9.6,0.26
2022_Q4,SOUTH DAKOTA,20.0,175000.0,15.0,5.0,9.4,11.4,30.7,0.0,67.1,10.0,0.0,-9.79,0.47
2023_Q1,SOUTH DAKOTA,0.0,58000.0,4.0,0.0,1.8,0.0,0.0,1.0,2.7,0.0,0.0,-66.86,2.07
2023_Q2,SOUTH DAKOTA,8500.0,137000.0,2.0,0.0,1.4,5.8,7.1,0.8,13.7,25000.0,18.0,136.21,0.73
2015_Q1,TENNESSEE,1000.0,9500.0,21.0,0.0,13.0,0.0,17.1,4.4,22.2,190.0,2.0,,
2015_Q2,TENNESSEE,3600.0,7500.0,10.0,1.8,2.6,9.8,26.3,3.0,47.8,920.0,12.0,-21.05,
2015_Q3,TENNESSEE,500.0,10000.0,12.0,0.5,2.2,4.8,38.4,1.0,50.8,350.0,4.0,33.33,
2015_Q4,TENNESSEE,70.0,10000.0,11.0,0.0,7.1,4.6,28.3,3.6,43.6,420.0,4.0,0.0,
2016_Q1,TENNESSEE,180.0,9000.0,19.0,0.2,10.1,3.7,7.1,10.9,19.7,70.0,1.0,-10.0,
2016_Q2,TENNESSEE,3900.0,8000.0,7.0,0.1,9.1,0.4,22.7,2.6,40.9,200.0,3.0,-11.11,
2016_Q3,TENNESSEE,340.0,10000.0,10.0,1.3,6.2,2.4,23.1,2.0,22.5,290.0,3.0,25.0,
2016_Q4,TENNESSEE,120.0,9000.0,9.0,0.0,2.2,1.1,21.6,3.1,19.9,10.0,0.0,-10.0,
2017_Q1,TENNESSEE,1500.0,8500.0,19.0,0.9,8.1,2.4,12.6,7.0,28.6,160.0,2.0,-5.56,
2017_Q2,TENNESSEE,2600.0,9000.0,14.0,1.0,10.6,3.1,25.5,3.9,53.4,1500.0,17.0,5.88,
2017_Q3,TENNESSEE,800.0,10000.0,17.0,2.1,5.3,6.0,22.1,6.9,42.8,960.0,10.0,11.11,
2017_Q4,TENNESSEE,230.0,10500.0,12.0,0.2,7.5,2.0,18.9,15.3,22.8,320.0,3.0,5.0,
2018_Q1,TENNESSEE,540.0,10000.0,34.0,2.3,13.2,3.0,20.4,19.7,29.2,470.0,5.0,-4.76,
2018_Q2,TENNESSEE,3800.0,8000.0,15.0,3.0,6.2,3.4,22.9,2.5,30.0,1300.0,16.0,-20.0,
2018_Q3,TENNESSEE,540.0,9000.0,10.0,0.7,5.6,13.2,53.2,2.1,70.6,1000.0,11.0,12.5,
2018_Q4,TENNESSEE,30.0,8500.0,22.0,1.9,9.1,11.4,20.8,5.1,49.8,370.0,4.0,-5.56,
2019_Q1,TENNESSEE,240.0,7000.0,21.0,5.1,7.7,0.9,23.6,7.1,62.8,320.0,5.0,-17.65,4.57
2019_Q3,TENNESSEE,2200.0,14000.0,32.0,0.2,11.5,9.1,23.3,1.5,51.4,2200.0,16.0,100.0,1.0
2019_Q4,TENNESSEE,20.0,11000.0,12.0,0.0,7.6,33.6,53.5,9.1,66.6,70.0,1.0,-21.43,3.55
2020_Q1,TENNESSEE,2200.0,14000.0,19.0,1.0,4.1,0.0,17.3,7.8,18.9,130.0,1.0,27.27,2.93
2020_Q2,TENNESSEE,4200.0,13500.0,9.0,0.0,3.3,6.8,7.8,3.0,31.2,3200.0,24.0,-3.57,1.56
2020_Q3,TENNESSEE,460.0,15000.0,15.0,2.3,2.4,0.5,15.5,2.2,37.7,860.0,6.0,11.11,3.13
2020_Q4,TENNESSEE,20.0,13500.0,5.0,0.0,2.1,5.1,25.4,5.2,33.8,640.0,5.0,-10.0,0.59
2021_Q1,TENNESSEE,460.0,13500.0,16.0,1.4,2.6,0.8,5.2,8.9,34.4,310.0,2.0,0.0,6.15
2021_Q2,TENNESSEE,4800.0,12000.0,6.0,0.0,3.1,2.4,10.3,0.0,22.4,3400.0,28.0,-11.11,0.67
2021_Q3,TENNESSEE,850.0,15500.0,7.0,0.0,1.8,0.7,11.6,0.0,16.0,740.0,5.0,29.17,1.48
2021_Q4,TENNESSEE,20.0,15500.0,9.0,0.5,2.5,1.4,5.1,1.0,33.5,1200.0,8.0,0.0,1.81
2022_Q1,TENNESSEE,1300.0,10500.0,22.0,1.0,3.3,0.0,5.1,3.0,12.9,200.0,2.0,-32.26,5.62
2022_Q2,TENNESSEE,9000.0,11500.0,38.0,1.0,24.4,0.0,23.7,1.7,30.9,1200.0,10.0,9.52,1.91
2022_Q3,TENNESSEE,1300.0,10500.0,15.0,10.3,11.3,8.5,20.5,10.8,27.3,400.0,4.0,-8.7,3.81
2022_Q4,TENNESSEE,1700.0,10500.0,13.0,2.5,1.0,0.7,7.6,3.1,24.4,620.0,6.0,0.0,3.14
2023_Q1,TENNESSEE,2800.0,11500.0,16.0,0.9,7.0,1.0,5.5,4.9,39.8,40.0,0.0,9.52,1.57
2023_Q2,TENNESSEE,3800.0,13500.0,7.0,0.0,2.8,0.0,1.5,1.8,13.3,2600.0,19.0,17.39,1.41
2015_Q1,TEXAS,82000.0,250000.0,10.0,5.0,2.3,11.1,12.2,6.2,21.5,51000.0,20.0,,
